ENSG00000275464.4	ENST00000617716.3	5133426	5131455	ENSE00003715825.1	ENSE00003718829.2
ENSG00000280433.1	ENST00000623998.1	5163518	5159274	ENSE00003756000.1	ENSE00003757796.1
ENSG00000280433.1	ENST00000623998.1	5159080	5158759	ENSE00003757796.1	ENSE00003755430.1
ENSG00000274276.4	ENST00000624406.3	6467448	6464981	ENSE00003755056.1	ENSE00003760135.1
ENSG00000274276.4	ENST00000624406.3	6464944	6463879	ENSE00003760135.1	ENSE00003733879.1
ENSG00000274276.4	ENST00000624406.3	6463663	6460293	ENSE00003733879.1	ENSE00003743930.1
ENSG00000274276.4	ENST00000624406.3	6460187	6458055	ENSE00003743930.1	ENSE00003734019.1
ENSG00000274276.4	ENST00000624406.3	6457921	6457373	ENSE00003734019.1	ENSE00003745764.1
ENSG00000274276.4	ENST00000624406.3	6457294	6457199	ENSE00003745764.1	ENSE00003736081.1
ENSG00000274276.4	ENST00000624406.3	6457065	6456950	ENSE00003736081.1	ENSE00003749155.1
ENSG00000274276.4	ENST00000624406.3	6456881	6455669	ENSE00003749155.1	ENSE00003729930.1
ENSG00000274276.4	ENST00000624406.3	6455578	6454756	ENSE00003729930.1	ENSE00003724250.1
ENSG00000274276.4	ENST00000624406.3	6454631	6454073	ENSE00003724250.1	ENSE00003742762.1
ENSG00000274276.4	ENST00000624406.3	6453989	6452224	ENSE00003742762.1	ENSE00003719221.1
ENSG00000274276.4	ENST00000624406.3	6452119	6450981	ENSE00003719221.1	ENSE00003746144.1
ENSG00000274276.4	ENST00000624406.3	6450904	6450646	ENSE00003746144.1	ENSE00003743266.1
ENSG00000274276.4	ENST00000624406.3	6450512	6449931	ENSE00003743266.1	ENSE00003747262.1
ENSG00000274276.4	ENST00000624406.3	6449823	6448565	ENSE00003747262.1	ENSE00003753596.1
ENSG00000274276.4	ENST00000624406.3	6448481	6445661	ENSE00003753596.1	ENSE00001531922.2
ENSG00000274276.4	ENST00000398168.5	6467448	6465019	ENSE00001532023.3	ENSE00003734456.1
ENSG00000274276.4	ENST00000398168.5	6464944	6463879	ENSE00003734456.1	ENSE00003733879.1
ENSG00000274276.4	ENST00000398168.5	6463663	6460293	ENSE00003733879.1	ENSE00003743930.1
ENSG00000274276.4	ENST00000398168.5	6460187	6458055	ENSE00003743930.1	ENSE00003734019.1
ENSG00000274276.4	ENST00000398168.5	6457921	6457373	ENSE00003734019.1	ENSE00003745764.1
ENSG00000274276.4	ENST00000398168.5	6457294	6457199	ENSE00003745764.1	ENSE00003736081.1
ENSG00000274276.4	ENST00000398168.5	6457065	6456950	ENSE00003736081.1	ENSE00003749155.1
ENSG00000274276.4	ENST00000398168.5	6456881	6455669	ENSE00003749155.1	ENSE00003729930.1
ENSG00000274276.4	ENST00000398168.5	6455578	6454756	ENSE00003729930.1	ENSE00003724250.1
ENSG00000274276.4	ENST00000398168.5	6454631	6454073	ENSE00003724250.1	ENSE00003742762.1
ENSG00000274276.4	ENST00000398168.5	6453989	6452224	ENSE00003742762.1	ENSE00003719221.1
ENSG00000274276.4	ENST00000398168.5	6452119	6450981	ENSE00003719221.1	ENSE00003746144.1
ENSG00000274276.4	ENST00000398168.5	6450904	6450646	ENSE00003746144.1	ENSE00003743266.1
ENSG00000274276.4	ENST00000398168.5	6450512	6449931	ENSE00003743266.1	ENSE00003747262.1
ENSG00000274276.4	ENST00000398168.5	6449823	6448565	ENSE00003747262.1	ENSE00003753596.1
ENSG00000274276.4	ENST00000398168.5	6448481	6445661	ENSE00003753596.1	ENSE00001531922.2
ENSG00000274276.4	ENST00000618024.4	6467903	6465019	ENSE00003738801.1	ENSE00003734456.1
ENSG00000274276.4	ENST00000618024.4	6464944	6463879	ENSE00003734456.1	ENSE00003733879.1
ENSG00000274276.4	ENST00000618024.4	6463663	6460293	ENSE00003733879.1	ENSE00003743930.1
ENSG00000274276.4	ENST00000618024.4	6460187	6458055	ENSE00003743930.1	ENSE00003734019.1
ENSG00000274276.4	ENST00000618024.4	6457921	6457373	ENSE00003734019.1	ENSE00003745764.1
ENSG00000274276.4	ENST00000618024.4	6457294	6457199	ENSE00003745764.1	ENSE00003736081.1
ENSG00000274276.4	ENST00000618024.4	6457065	6456950	ENSE00003736081.1	ENSE00003749155.1
ENSG00000274276.4	ENST00000618024.4	6456881	6455669	ENSE00003749155.1	ENSE00003729930.1
ENSG00000274276.4	ENST00000618024.4	6455578	6454756	ENSE00003729930.1	ENSE00003724250.1
ENSG00000274276.4	ENST00000618024.4	6454631	6454073	ENSE00003724250.1	ENSE00003742762.1
ENSG00000274276.4	ENST00000618024.4	6453989	6452224	ENSE00003742762.1	ENSE00003719221.1
ENSG00000274276.4	ENST00000618024.4	6452119	6450981	ENSE00003719221.1	ENSE00003746144.1
ENSG00000274276.4	ENST00000618024.4	6450904	6450646	ENSE00003746144.1	ENSE00003743266.1
ENSG00000274276.4	ENST00000618024.4	6450512	6449931	ENSE00003743266.1	ENSE00003747262.1
ENSG00000274276.4	ENST00000618024.4	6449823	6448565	ENSE00003747262.1	ENSE00003753596.1
ENSG00000274276.4	ENST00000618024.4	6448481	6445661	ENSE00003753596.1	ENSE00003737649.1
ENSG00000274276.4	ENST00000618024.4	6445540	6445325	ENSE00003737649.1	ENSE00003726168.2
ENSG00000274276.4	ENST00000617706.4	6467903	6465019	ENSE00003738801.1	ENSE00003734456.1
ENSG00000274276.4	ENST00000617706.4	6464944	6463879	ENSE00003734456.1	ENSE00003733879.1
ENSG00000274276.4	ENST00000617706.4	6463663	6460293	ENSE00003733879.1	ENSE00003743930.1
ENSG00000274276.4	ENST00000617706.4	6460187	6458055	ENSE00003743930.1	ENSE00003734019.1
ENSG00000274276.4	ENST00000617706.4	6457921	6457373	ENSE00003734019.1	ENSE00003745764.1
ENSG00000274276.4	ENST00000617706.4	6457294	6457199	ENSE00003745764.1	ENSE00003736081.1
ENSG00000274276.4	ENST00000617706.4	6457065	6456950	ENSE00003736081.1	ENSE00003749155.1
ENSG00000274276.4	ENST00000617706.4	6456881	6455669	ENSE00003749155.1	ENSE00003729930.1
ENSG00000274276.4	ENST00000617706.4	6455578	6454756	ENSE00003729930.1	ENSE00003724250.1
ENSG00000274276.4	ENST00000617706.4	6454631	6454073	ENSE00003724250.1	ENSE00003742762.1
ENSG00000274276.4	ENST00000617706.4	6453989	6452224	ENSE00003742762.1	ENSE00003719221.1
ENSG00000274276.4	ENST00000617706.4	6452119	6450981	ENSE00003719221.1	ENSE00003746144.1
ENSG00000274276.4	ENST00000617706.4	6450904	6450646	ENSE00003746144.1	ENSE00003743266.1
ENSG00000274276.4	ENST00000617706.4	6450512	6449931	ENSE00003743266.1	ENSE00003747262.1
ENSG00000274276.4	ENST00000617706.4	6449823	6448565	ENSE00003747262.1	ENSE00003753596.1
ENSG00000274276.4	ENST00000617706.4	6448481	6445661	ENSE00003753596.1	ENSE00002235271.2
ENSG00000274276.4	ENST00000624934.3	6467448	6465019	ENSE00001532023.3	ENSE00003734456.1
ENSG00000274276.4	ENST00000624934.3	6464944	6463879	ENSE00003734456.1	ENSE00003733879.1
ENSG00000274276.4	ENST00000624934.3	6463663	6460293	ENSE00003733879.1	ENSE00003743930.1
ENSG00000274276.4	ENST00000624934.3	6460187	6458055	ENSE00003743930.1	ENSE00003734019.1
ENSG00000274276.4	ENST00000624934.3	6457921	6457373	ENSE00003734019.1	ENSE00003745764.1
ENSG00000274276.4	ENST00000624934.3	6457294	6457199	ENSE00003745764.1	ENSE00003736081.1
ENSG00000274276.4	ENST00000624934.3	6457065	6456950	ENSE00003736081.1	ENSE00003749155.1
ENSG00000274276.4	ENST00000624934.3	6456881	6455669	ENSE00003749155.1	ENSE00003729930.1
ENSG00000274276.4	ENST00000624934.3	6455578	6454756	ENSE00003729930.1	ENSE00003724250.1
ENSG00000274276.4	ENST00000624934.3	6454631	6454073	ENSE00003724250.1	ENSE00003742762.1
ENSG00000274276.4	ENST00000624934.3	6453989	6452224	ENSE00003742762.1	ENSE00003719221.1
ENSG00000274276.4	ENST00000624934.3	6452119	6450981	ENSE00003719221.1	ENSE00003746144.1
ENSG00000274276.4	ENST00000624934.3	6450904	6450646	ENSE00003746144.1	ENSE00003743266.1
ENSG00000274276.4	ENST00000624934.3	6450512	6449931	ENSE00003743266.1	ENSE00003747262.1
ENSG00000274276.4	ENST00000624934.3	6449823	6448565	ENSE00003747262.1	ENSE00003753596.1
ENSG00000274276.4	ENST00000624934.3	6448481	6447777	ENSE00003753596.1	ENSE00003756191.1
ENSG00000274276.4	ENST00000624934.3	6447736	6445661	ENSE00003756191.1	ENSE00003760064.1
ENSG00000275895.5	ENST00000623375.3	6495993	6492197	ENSE00003733358.2	ENSE00003757195.1
ENSG00000275895.5	ENST00000623375.3	6492131	6487412	ENSE00003757195.1	ENSE00003757143.1
ENSG00000275895.5	ENST00000623375.3	6487363	6487205	ENSE00003757143.1	ENSE00003759546.1
ENSG00000275895.5	ENST00000623375.3	6487107	6486455	ENSE00003759546.1	ENSE00003755377.1
ENSG00000275895.5	ENST00000623375.3	6486322	6486230	ENSE00003755377.1	ENSE00003756651.1
ENSG00000275895.5	ENST00000623375.3	6486138	6484916	ENSE00003756651.1	ENSE00003756483.1
ENSG00000275895.5	ENST00000610664.4	6499129	6496080	ENSE00003758132.1	ENSE00003714994.1
ENSG00000275895.5	ENST00000610664.4	6495993	6492197	ENSE00003714994.1	ENSE00003749094.1
ENSG00000275895.5	ENST00000610664.4	6492131	6487412	ENSE00003749094.1	ENSE00003720151.1
ENSG00000275895.5	ENST00000610664.4	6487363	6487205	ENSE00003720151.1	ENSE00003759546.1
ENSG00000275895.5	ENST00000610664.4	6487107	6486455	ENSE00003759546.1	ENSE00003755377.1
ENSG00000275895.5	ENST00000610664.4	6486322	6486230	ENSE00003755377.1	ENSE00003756651.1
ENSG00000275895.5	ENST00000610664.4	6486138	6484916	ENSE00003756651.1	ENSE00003756483.1
ENSG00000275895.5	ENST00000619610.2	6499129	6496080	ENSE00003726657.2	ENSE00003714994.1
ENSG00000275895.5	ENST00000619610.2	6495993	6493110	ENSE00003714994.1	ENSE00003719288.1
ENSG00000275895.5	ENST00000619610.2	6493044	6487412	ENSE00003719288.1	ENSE00003720151.1
ENSG00000275895.5	ENST00000619610.2	6487363	6487205	ENSE00003720151.1	ENSE00003759546.1
ENSG00000275895.5	ENST00000619610.2	6487107	6486455	ENSE00003759546.1	ENSE00003755377.1
ENSG00000275895.5	ENST00000619610.2	6486322	6486230	ENSE00003755377.1	ENSE00003756651.1
ENSG00000275895.5	ENST00000619610.2	6486138	6484916	ENSE00003756651.1	ENSE00003756630.1
ENSG00000278961.1	ENST00000624951.1	7793821	7789618	ENSE00003759970.1	ENSE00003755793.1
ENSG00000276289.4	ENST00000622690.4	7829887	7828752	ENSE00003752992.1	ENSE00003753201.1
ENSG00000276289.4	ENST00000622690.4	7828642	7819672	ENSE00003753201.1	ENSE00003722011.1
ENSG00000276289.4	ENST00000618699.2	7829517	7828724	ENSE00003740911.1	ENSE00003758541.1
ENSG00000276289.4	ENST00000618699.2	7828642	7819672	ENSE00003758541.1	ENSE00003718509.2
ENSG00000276289.4	ENST00000623803.1	7829517	7828752	ENSE00003755363.1	ENSE00003753201.1
ENSG00000276289.4	ENST00000623803.1	7828642	7819672	ENSE00003753201.1	ENSE00003755128.1
ENSG00000276289.4	ENST00000617668.2	7825374	7819672	ENSE00003719853.1	ENSE00003757666.1
ENSG00000188992.11	ENST00000344577.6	14206815	14189419	ENSE00001869646.1	ENSE00001636528.1
ENSG00000188992.11	ENST00000344577.6	14189034	14186069	ENSE00001636528.1	ENSE00001369084.1
ENSG00000188992.11	ENST00000344577.6	14185961	14181859	ENSE00001369084.1	ENSE00001371492.1
ENSG00000188992.11	ENST00000344577.6	14181758	14166451	ENSE00001371492.1	ENSE00001379335.1
ENSG00000188992.11	ENST00000344577.6	14166362	14165390	ENSE00001379335.1	ENSE00002715027.1
ENSG00000188992.11	ENST00000344577.6	14165223	14163523	ENSE00002715027.1	ENSE00001684532.1
ENSG00000188992.11	ENST00000344577.6	14163419	14152684	ENSE00001684532.1	ENSE00001634008.1
ENSG00000188992.11	ENST00000344577.6	14152573	14144799	ENSE00001634008.1	ENSE00001796235.1
ENSG00000188992.11	ENST00000344577.6	14144623	14109080	ENSE00001796235.1	ENSE00001727035.1
ENSG00000188992.11	ENST00000536861.5	14210800	14189419	ENSE00002299226.2	ENSE00001636528.1
ENSG00000188992.11	ENST00000536861.5	14189034	14186069	ENSE00001636528.1	ENSE00001369084.1
ENSG00000188992.11	ENST00000536861.5	14185961	14181859	ENSE00001369084.1	ENSE00001371492.1
ENSG00000188992.11	ENST00000536861.5	14181758	14166451	ENSE00001371492.1	ENSE00001379335.1
ENSG00000188992.11	ENST00000536861.5	14166362	14165390	ENSE00001379335.1	ENSE00002715027.1
ENSG00000188992.11	ENST00000536861.5	14165223	14163523	ENSE00002715027.1	ENSE00001684532.1
ENSG00000188992.11	ENST00000536861.5	14163419	14152684	ENSE00001684532.1	ENSE00001634008.1
ENSG00000188992.11	ENST00000536861.5	14152573	14144799	ENSE00001634008.1	ENSE00001796235.1
ENSG00000188992.11	ENST00000536861.5	14144623	14109080	ENSE00001796235.1	ENSE00003732762.1
ENSG00000188992.11	ENST00000614229.4	14210800	14189419	ENSE00002299226.2	ENSE00001636528.1
ENSG00000188992.11	ENST00000614229.4	14189034	14186069	ENSE00001636528.1	ENSE00001369084.1
ENSG00000188992.11	ENST00000614229.4	14185961	14181859	ENSE00001369084.1	ENSE00001371492.1
ENSG00000188992.11	ENST00000614229.4	14181758	14165390	ENSE00001371492.1	ENSE00002715027.1
ENSG00000188992.11	ENST00000614229.4	14165223	14163523	ENSE00002715027.1	ENSE00001684532.1
ENSG00000188992.11	ENST00000614229.4	14163419	14152684	ENSE00001684532.1	ENSE00001634008.1
ENSG00000188992.11	ENST00000614229.4	14152573	14144799	ENSE00001634008.1	ENSE00001796235.1
ENSG00000188992.11	ENST00000614229.4	14144623	14109080	ENSE00001796235.1	ENSE00003732762.1
ENSG00000188992.11	ENST00000400211.2	14189034	14186069	ENSE00001747640.1	ENSE00001369084.1
ENSG00000188992.11	ENST00000400211.2	14185961	14181859	ENSE00001369084.1	ENSE00001371492.1
ENSG00000188992.11	ENST00000400211.2	14181758	14165390	ENSE00001371492.1	ENSE00001692650.1
ENSG00000155304.5	ENST00000285667.3	14383095	14381543	ENSE00001020226.5	ENSE00003608679.1
ENSG00000155304.5	ENST00000285667.3	14381203	14378412	ENSE00003608679.1	ENSE00001020231.1
ENSG00000155304.5	ENST00000285667.3	14378199	14375819	ENSE00001020231.1	ENSE00003578743.1
ENSG00000155304.5	ENST00000285667.3	14375652	14374284	ENSE00003578743.1	ENSE00001280391.4
ENSG00000155307.17	ENST00000400564.5	14546205	14500735	ENSE00001543510.1	ENSE00001020244.1
ENSG00000155307.17	ENST00000400564.5	14500529	14498592	ENSE00001020244.1	ENSE00003605893.1
ENSG00000155307.17	ENST00000400564.5	14498442	14486114	ENSE00003605893.1	ENSE00001139660.3
ENSG00000155307.17	ENST00000400566.5	14546205	14521221	ENSE00001543516.1	ENSE00001308893.1
ENSG00000155307.17	ENST00000400566.5	14521150	14517041	ENSE00001308893.1	ENSE00001020240.1
ENSG00000155307.17	ENST00000400566.5	14516892	14512573	ENSE00001020240.1	ENSE00001020245.1
ENSG00000155307.17	ENST00000400566.5	14512444	14510461	ENSE00001020245.1	ENSE00001020242.1
ENSG00000155307.17	ENST00000400566.5	14510310	14500735	ENSE00001020242.1	ENSE00001020244.1
ENSG00000155307.17	ENST00000400566.5	14500529	14498592	ENSE00001020244.1	ENSE00003605893.1
ENSG00000155307.17	ENST00000400566.5	14498442	14486114	ENSE00003605893.1	ENSE00001139660.3
ENSG00000155307.17	ENST00000285670.6	14583320	14582488	ENSE00001150582.1	ENSE00001669629.1
ENSG00000155307.17	ENST00000285670.6	14582136	14521221	ENSE00001669629.1	ENSE00001308893.1
ENSG00000155307.17	ENST00000285670.6	14521150	14517041	ENSE00001308893.1	ENSE00001020240.1
ENSG00000155307.17	ENST00000285670.6	14516892	14512573	ENSE00001020240.1	ENSE00001020245.1
ENSG00000155307.17	ENST00000285670.6	14512444	14510461	ENSE00001020245.1	ENSE00001020242.1
ENSG00000155307.17	ENST00000285670.6	14510310	14500735	ENSE00001020242.1	ENSE00001020244.1
ENSG00000155307.17	ENST00000285670.6	14500529	14498592	ENSE00001020244.1	ENSE00003605893.1
ENSG00000155307.17	ENST00000285670.6	14498442	14486114	ENSE00003605893.1	ENSE00001139660.3
ENSG00000155307.17	ENST00000619120.4	14546205	14523394	ENSE00003737601.1	ENSE00001856365.1
ENSG00000155307.17	ENST00000619120.4	14523271	14521221	ENSE00001856365.1	ENSE00003749401.1
ENSG00000155307.17	ENST00000619120.4	14521150	14517041	ENSE00003749401.1	ENSE00003718971.1
ENSG00000155307.17	ENST00000619120.4	14516892	14512573	ENSE00003718971.1	ENSE00001020245.1
ENSG00000155307.17	ENST00000619120.4	14512444	14510461	ENSE00001020245.1	ENSE00001020242.1
ENSG00000155307.17	ENST00000619120.4	14510310	14500735	ENSE00001020242.1	ENSE00001020244.1
ENSG00000155307.17	ENST00000619120.4	14500529	14498592	ENSE00001020244.1	ENSE00003605893.1
ENSG00000155307.17	ENST00000619120.4	14498442	14486114	ENSE00003605893.1	ENSE00003726227.1
ENSG00000243440.6	ENST00000435732.5	14643002	14616016	ENSE00001543502.1	ENSE00003598244.1
ENSG00000243440.6	ENST00000435732.5	14615976	14612913	ENSE00003598244.1	ENSE00003688243.1
ENSG00000243440.6	ENST00000435732.5	14612876	14609568	ENSE00003688243.1	ENSE00003203998.1
ENSG00000243440.6	ENST00000435732.5	14609482	14602099	ENSE00003203998.1	ENSE00003094519.1
ENSG00000243440.6	ENST00000435732.5	14602023	14594078	ENSE00003094519.1	ENSE00003122886.1
ENSG00000243440.6	ENST00000435732.5	14594013	14592639	ENSE00003122886.1	ENSE00001731205.1
ENSG00000243440.6	ENST00000400562.1	14658748	14643133	ENSE00001543504.1	ENSE00001543502.1
ENSG00000243440.6	ENST00000400562.1	14643002	14616016	ENSE00001543502.1	ENSE00003598244.1
ENSG00000243440.6	ENST00000400562.1	14615976	14612913	ENSE00003598244.1	ENSE00003688243.1
ENSG00000243440.6	ENST00000400562.1	14612876	14609568	ENSE00003688243.1	ENSE00003203998.1
ENSG00000243440.6	ENST00000400562.1	14609482	14602099	ENSE00003203998.1	ENSE00003094519.1
ENSG00000243440.6	ENST00000400562.1	14602023	14594078	ENSE00003094519.1	ENSE00001543496.1
ENSG00000180530.10	ENST00000318948.6	15064745	15043574	ENSE00001561503.1	ENSE00001541960.1
ENSG00000180530.10	ENST00000318948.6	15043495	15014466	ENSE00001541960.1	ENSE00001541969.1
ENSG00000180530.10	ENST00000318948.6	15014344	14968526	ENSE00001541969.1	ENSE00003773881.1
ENSG00000180530.10	ENST00000400199.5	15064745	15043574	ENSE00001541961.1	ENSE00001541960.1
ENSG00000180530.10	ENST00000400199.5	15043495	14968526	ENSE00001541960.1	ENSE00003773881.1
ENSG00000180530.10	ENST00000400202.5	15064745	15014466	ENSE00001541970.1	ENSE00001541969.1
ENSG00000180530.10	ENST00000400202.5	15014344	14968526	ENSE00001541969.1	ENSE00003773881.1
ENSG00000180530.10	ENST00000411932.1	15002180	14968526	ENSE00001707724.1	ENSE00001640139.1
ENSG00000180530.10	ENST00000638122.1	15065725	15043574	ENSE00003793238.1	ENSE00001541960.1
ENSG00000180530.10	ENST00000638122.1	15043495	14968526	ENSE00001541960.1	ENSE00003800760.1
ENSG00000154640.14	ENST00000339775.10	17612699	17609152	ENSE00001897245.1	ENSE00001016965.3
ENSG00000154640.14	ENST00000339775.10	17608972	17604997	ENSE00001016965.3	ENSE00001016961.1
ENSG00000154640.14	ENST00000339775.10	17604860	17604276	ENSE00001016961.1	ENSE00001372820.1
ENSG00000154640.14	ENST00000339775.10	17604145	17598824	ENSE00001372820.1	ENSE00001016967.1
ENSG00000154640.14	ENST00000339775.10	17598617	17594332	ENSE00001016967.1	ENSE00001016968.8
ENSG00000154640.14	ENST00000348354.6	17612699	17609152	ENSE00001597441.2	ENSE00001016965.3
ENSG00000154640.14	ENST00000348354.6	17608972	17604997	ENSE00001016965.3	ENSE00001016961.1
ENSG00000154640.14	ENST00000348354.6	17604860	17598824	ENSE00001016961.1	ENSE00001016967.1
ENSG00000154640.14	ENST00000348354.6	17598617	17594332	ENSE00001016967.1	ENSE00001016968.8
ENSG00000154640.14	ENST00000457956.1	17612699	17611774	ENSE00001493981.3	ENSE00001719551.1
ENSG00000154640.14	ENST00000457956.1	17611657	17609152	ENSE00001719551.1	ENSE00001654853.1
ENSG00000154642.10	ENST00000284881.8	17819303	17818325	ENSE00001543482.1	ENSE00003679576.1
ENSG00000154642.10	ENST00000284881.8	17818192	17797118	ENSE00003679576.1	ENSE00001642880.1
ENSG00000154642.10	ENST00000284881.8	17796582	17795270	ENSE00001642880.1	ENSE00003784853.1
ENSG00000154642.10	ENST00000284881.8	17795208	17793581	ENSE00003784853.1	ENSE00001934909.1
ENSG00000154642.10	ENST00000400559.7	17819303	17818325	ENSE00001543482.1	ENSE00003679576.1
ENSG00000154642.10	ENST00000400559.7	17818192	17797118	ENSE00003679576.1	ENSE00001642880.1
ENSG00000154642.10	ENST00000400559.7	17796582	17795270	ENSE00001642880.1	ENSE00003784853.1
ENSG00000154642.10	ENST00000400559.7	17795208	17793578	ENSE00003784853.1	ENSE00001836456.1
ENSG00000154642.10	ENST00000400558.7	17819303	17818325	ENSE00001543482.1	ENSE00003679576.1
ENSG00000154642.10	ENST00000400558.7	17818192	17797118	ENSE00003679576.1	ENSE00001642880.1
ENSG00000154642.10	ENST00000400558.7	17796582	17793581	ENSE00001642880.1	ENSE00001925737.1
ENSG00000154642.10	ENST00000405964.2	17818858	17818325	ENSE00001757903.1	ENSE00003679576.1
ENSG00000154642.10	ENST00000405964.2	17818192	17797118	ENSE00003679576.1	ENSE00001642880.1
ENSG00000154642.10	ENST00000405964.2	17796582	17795270	ENSE00001642880.1	ENSE00003784853.1
