6456881	6456950	ENSG00000274276.4	ENST00000617706.4	CBSL-201	8	ENSE00003749155.1
6455578	6455669	ENSG00000274276.4	ENST00000617706.4	CBSL-201	9	ENSE00003729930.1
6454631	6454756	ENSG00000274276.4	ENST00000617706.4	CBSL-201	10	ENSE00003724250.1
6453989	6454073	ENSG00000274276.4	ENST00000617706.4	CBSL-201	11	ENSE00003742762.1
6452119	6452224	ENSG00000274276.4	ENST00000617706.4	CBSL-201	12	ENSE00003719221.1
6450904	6450981	ENSG00000274276.4	ENST00000617706.4	CBSL-201	13	ENSE00003746144.1
6450512	6450646	ENSG00000274276.4	ENST00000617706.4	CBSL-201	14	ENSE00003743266.1
6449823	6449931	ENSG00000274276.4	ENST00000617706.4	CBSL-201	15	ENSE00003747262.1
6448481	6448565	ENSG00000274276.4	ENST00000617706.4	CBSL-201	16	ENSE00003753596.1
6444873	6445661	ENSG00000274276.4	ENST00000617706.4	CBSL-201	17	ENSE00002235271.2
6467448	6467532	ENSG00000274276.4	ENST00000624934.3	CBSL-004	1	ENSE00001532023.3
6464944	6465019	ENSG00000274276.4	ENST00000624934.3	CBSL-004	2	ENSE00003734456.1
6463663	6463879	ENSG00000274276.4	ENST00000624934.3	CBSL-004	3	ENSE00003733879.1
6460187	6460293	ENSG00000274276.4	ENST00000624934.3	CBSL-004	4	ENSE00003743930.1
6457921	6458055	ENSG00000274276.4	ENST00000624934.3	CBSL-004	5	ENSE00003734019.1
6457294	6457373	ENSG00000274276.4	ENST00000624934.3	CBSL-004	6	ENSE00003745764.1
6457065	6457199	ENSG00000274276.4	ENST00000624934.3	CBSL-004	7	ENSE00003736081.1
6456881	6456950	ENSG00000274276.4	ENST00000624934.3	CBSL-004	8	ENSE00003749155.1
6455578	6455669	ENSG00000274276.4	ENST00000624934.3	CBSL-004	9	ENSE00003729930.1
6454631	6454756	ENSG00000274276.4	ENST00000624934.3	CBSL-004	10	ENSE00003724250.1
6453989	6454073	ENSG00000274276.4	ENST00000624934.3	CBSL-004	11	ENSE00003742762.1
6452119	6452224	ENSG00000274276.4	ENST00000624934.3	CBSL-004	12	ENSE00003719221.1
6450904	6450981	ENSG00000274276.4	ENST00000624934.3	CBSL-004	13	ENSE00003746144.1
6450512	6450646	ENSG00000274276.4	ENST00000624934.3	CBSL-004	14	ENSE00003743266.1
6449823	6449931	ENSG00000274276.4	ENST00000624934.3	CBSL-004	15	ENSE00003747262.1
6448481	6448565	ENSG00000274276.4	ENST00000624934.3	CBSL-004	16	ENSE00003753596.1
6447736	6447777	ENSG00000274276.4	ENST00000624934.3	CBSL-004	17	ENSE00003756191.1
6445433	6445661	ENSG00000274276.4	ENST00000624934.3	CBSL-004	18	ENSE00003760064.1
6495993	6496930	ENSG00000275895.5	ENST00000623375.3	U2AF1L5-005	1	ENSE00003733358.2
6492131	6492197	ENSG00000275895.5	ENST00000623375.3	U2AF1L5-005	2	ENSE00003757195.1
6487363	6487412	ENSG00000275895.5	ENST00000623375.3	U2AF1L5-005	3	ENSE00003757143.1
6487107	6487205	ENSG00000275895.5	ENST00000623375.3	U2AF1L5-005	4	ENSE00003759546.1
6486322	6486455	ENSG00000275895.5	ENST00000623375.3	U2AF1L5-005	5	ENSE00003755377.1
6486138	6486230	ENSG00000275895.5	ENST00000623375.3	U2AF1L5-005	6	ENSE00003756651.1
6484623	6484916	ENSG00000275895.5	ENST00000623375.3	U2AF1L5-005	7	ENSE00003756483.1
6499129	6499200	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	1	ENSE00003758132.1
6495993	6496080	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	2	ENSE00003714994.1
6492131	6492197	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	3	ENSE00003749094.1
6487363	6487412	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	4	ENSE00003720151.1
6487107	6487205	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	5	ENSE00003759546.1
6486322	6486455	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	6	ENSE00003755377.1
6486138	6486230	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	7	ENSE00003756651.1
6484623	6484916	ENSG00000275895.5	ENST00000610664.4	U2AF1L5-003	8	ENSE00003756483.1
6499129	6499202	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	1	ENSE00003726657.2
6495993	6496080	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	2	ENSE00003714994.1
6493044	6493110	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	3	ENSE00003719288.1
6487363	6487412	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	4	ENSE00003720151.1
6487107	6487205	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	5	ENSE00003759546.1
6486322	6486455	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	6	ENSE00003755377.1
6486138	6486230	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	7	ENSE00003756651.1
6484709	6484916	ENSG00000275895.5	ENST00000619610.2	U2AF1L5-002	8	ENSE00003756630.1
7793821	7793954	ENSG00000278961.1	ENST00000624951.1	CH507-396I9.3-001	1	ENSE00003759970.1
7788703	7789618	ENSG00000278961.1	ENST00000624951.1	CH507-396I9.3-001	2	ENSE00003755793.1
7829887	7829926	ENSG00000276289.4	ENST00000622690.4	KCNE1B-201	1	ENSE00003752992.1
7828642	7828752	ENSG00000276289.4	ENST00000622690.4	KCNE1B-201	2	ENSE00003753201.1
7816675	7819672	ENSG00000276289.4	ENST00000622690.4	KCNE1B-201	3	ENSE00003722011.1
7829517	7829592	ENSG00000276289.4	ENST00000618699.2	KCNE1B-001	1	ENSE00003740911.1
7828642	7828724	ENSG00000276289.4	ENST00000618699.2	KCNE1B-001	2	ENSE00003758541.1
7816678	7819672	ENSG00000276289.4	ENST00000618699.2	KCNE1B-001	3	ENSE00003718509.2
7829517	7829587	ENSG00000276289.4	ENST00000623803.1	KCNE1B-002	1	ENSE00003755363.1
7828642	7828752	ENSG00000276289.4	ENST00000623803.1	KCNE1B-002	2	ENSE00003753201.1
7819044	7819672	ENSG00000276289.4	ENST00000623803.1	KCNE1B-002	3	ENSE00003755128.1
7825374	7825797	ENSG00000276289.4	ENST00000617668.2	KCNE1B-003	1	ENSE00003719853.1
7819361	7819672	ENSG00000276289.4	ENST00000617668.2	KCNE1B-003	2	ENSE00003757666.1
14206815	14206949	ENSG00000188992.11	ENST00000344577.6	LIPI-001	1	ENSE00001869646.1
14189034	14189419	ENSG00000188992.11	ENST00000344577.6	LIPI-001	2	ENSE00001636528.1
14185961	14186069	ENSG00000188992.11	ENST00000344577.6	LIPI-001	3	ENSE00001369084.1
14181758	14181859	ENSG00000188992.11	ENST00000344577.6	LIPI-001	4	ENSE00001371492.1
14166362	14166451	ENSG00000188992.11	ENST00000344577.6	LIPI-001	5	ENSE00001379335.1
14165223	14165390	ENSG00000188992.11	ENST00000344577.6	LIPI-001	6	ENSE00002715027.1
14163419	14163523	ENSG00000188992.11	ENST00000344577.6	LIPI-001	7	ENSE00001684532.1
14152573	14152684	ENSG00000188992.11	ENST00000344577.6	LIPI-001	8	ENSE00001634008.1
14144623	14144799	ENSG00000188992.11	ENST00000344577.6	LIPI-001	9	ENSE00001796235.1
14108813	14109080	ENSG00000188992.11	ENST00000344577.6	LIPI-001	10	ENSE00001727035.1
14210800	14210891	ENSG00000188992.11	ENST00000536861.5	LIPI-201	1	ENSE00002299226.2
14189034	14189419	ENSG00000188992.11	ENST00000536861.5	LIPI-201	2	ENSE00001636528.1
14185961	14186069	ENSG00000188992.11	ENST00000536861.5	LIPI-201	3	ENSE00001369084.1
14181758	14181859	ENSG00000188992.11	ENST00000536861.5	LIPI-201	4	ENSE00001371492.1
14166362	14166451	ENSG00000188992.11	ENST00000536861.5	LIPI-201	5	ENSE00001379335.1
14165223	14165390	ENSG00000188992.11	ENST00000536861.5	LIPI-201	6	ENSE00002715027.1
14163419	14163523	ENSG00000188992.11	ENST00000536861.5	LIPI-201	7	ENSE00001684532.1
14152573	14152684	ENSG00000188992.11	ENST00000536861.5	LIPI-201	8	ENSE00001634008.1
14144623	14144799	ENSG00000188992.11	ENST00000536861.5	LIPI-201	9	ENSE00001796235.1
14108893	14109080	ENSG00000188992.11	ENST00000536861.5	LIPI-201	10	ENSE00003732762.1
14210800	14210891	ENSG00000188992.11	ENST00000614229.4	LIPI-202	1	ENSE00002299226.2
14189034	14189419	ENSG00000188992.11	ENST00000614229.4	LIPI-202	2	ENSE00001636528.1
14185961	14186069	ENSG00000188992.11	ENST00000614229.4	LIPI-202	3	ENSE00001369084.1
14181758	14181859	ENSG00000188992.11	ENST00000614229.4	LIPI-202	4	ENSE00001371492.1
14165223	14165390	ENSG00000188992.11	ENST00000614229.4	LIPI-202	5	ENSE00002715027.1
14163419	14163523	ENSG00000188992.11	ENST00000614229.4	LIPI-202	6	ENSE00001684532.1
14152573	14152684	ENSG00000188992.11	ENST00000614229.4	LIPI-202	7	ENSE00001634008.1
14144623	14144799	ENSG00000188992.11	ENST00000614229.4	LIPI-202	8	ENSE00001796235.1
14108893	14109080	ENSG00000188992.11	ENST00000614229.4	LIPI-202	9	ENSE00003732762.1
14189034	14189103	ENSG00000188992.11	ENST00000400211.2	LIPI-002	1	ENSE00001747640.1
14185961	14186069	ENSG00000188992.11	ENST00000400211.2	LIPI-002	2	ENSE00001369084.1
14181758	14181859	ENSG00000188992.11	ENST00000400211.2	LIPI-002	3	ENSE00001371492.1
14165251	14165390	ENSG00000188992.11	ENST00000400211.2	LIPI-002	4	ENSE00001692650.1
14383095	14383187	ENSG00000155304.5	ENST00000285667.3	HSPA13-001	1	ENSE00001020226.5
14381203	14381543	ENSG00000155304.5	ENST00000285667.3	HSPA13-001	2	ENSE00003608679.1
14378199	14378412	ENSG00000155304.5	ENST00000285667.3	HSPA13-001	3	ENSE00001020231.1
14375652	14375819	ENSG00000155304.5	ENST00000285667.3	HSPA13-001	4	ENSE00003578743.1
14371115	14374284	ENSG00000155304.5	ENST00000285667.3	HSPA13-001	5	ENSE00001280391.4
14546205	14546341	ENSG00000155307.17	ENST00000400564.5	SAMSN1-003	1	ENSE00001543510.1
14500529	14500735	ENSG00000155307.17	ENST00000400564.5	SAMSN1-003	2	ENSE00001020244.1
14498442	14498592	ENSG00000155307.17	ENST00000400564.5	SAMSN1-003	3	ENSE00003605893.1
14485228	14486114	ENSG00000155307.17	ENST00000400564.5	SAMSN1-003	4	ENSE00001139660.3
14546205	14546343	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	1	ENSE00001543516.1
14521150	14521221	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	2	ENSE00001308893.1
14516892	14517041	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	3	ENSE00001020240.1
14512444	14512573	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	4	ENSE00001020245.1
14510310	14510461	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	5	ENSE00001020242.1
14500529	14500735	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	6	ENSE00001020244.1
14498442	14498592	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	7	ENSE00003605893.1
14485228	14486114	ENSG00000155307.17	ENST00000400566.5	SAMSN1-002	8	ENSE00001139660.3
14583320	14583402	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	1	ENSE00001150582.1
14582136	14582488	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	2	ENSE00001669629.1
14521150	14521221	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	3	ENSE00001308893.1
14516892	14517041	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	4	ENSE00001020240.1
14512444	14512573	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	5	ENSE00001020245.1
14510310	14510461	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	6	ENSE00001020242.1
14500529	14500735	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	7	ENSE00001020244.1
14498442	14498592	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	8	ENSE00003605893.1
14485228	14486114	ENSG00000155307.17	ENST00000285670.6	SAMSN1-001	9	ENSE00001139660.3
14546205	14546360	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	1	ENSE00003737601.1
14523271	14523394	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	2	ENSE00001856365.1
14521150	14521221	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	3	ENSE00003749401.1
14516892	14517041	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	4	ENSE00003718971.1
14512444	14512573	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	5	ENSE00001020245.1
14510310	14510461	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	6	ENSE00001020242.1
14500529	14500735	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	7	ENSE00001020244.1
14498442	14498592	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	8	ENSE00003605893.1
14485229	14486114	ENSG00000155307.17	ENST00000619120.4	SAMSN1-201	9	ENSE00003726227.1
14643002	14643133	ENSG00000243440.6	ENST00000435732.5	AF165138.7-002	1	ENSE00001543502.1
14615976	14616016	ENSG00000243440.6	ENST00000435732.5	AF165138.7-002	2	ENSE00003598244.1
14612876	14612913	ENSG00000243440.6	ENST00000435732.5	AF165138.7-002	3	ENSE00003688243.1
14609482	14609568	ENSG00000243440.6	ENST00000435732.5	AF165138.7-002	4	ENSE00003203998.1
14602023	14602099	ENSG00000243440.6	ENST00000435732.5	AF165138.7-002	5	ENSE00003094519.1
14594013	14594078	ENSG00000243440.6	ENST00000435732.5	AF165138.7-002	6	ENSE00003122886.1
14591930	14592639	ENSG00000243440.6	ENST00000435732.5	AF165138.7-002	7	ENSE00001731205.1
14658748	14658821	ENSG00000243440.6	ENST00000400562.1	AF165138.7-001	1	ENSE00001543504.1
14643002	14643133	ENSG00000243440.6	ENST00000400562.1	AF165138.7-001	2	ENSE00001543502.1
14615976	14616016	ENSG00000243440.6	ENST00000400562.1	AF165138.7-001	3	ENSE00003598244.1
14612876	14612913	ENSG00000243440.6	ENST00000400562.1	AF165138.7-001	4	ENSE00003688243.1
14609482	14609568	ENSG00000243440.6	ENST00000400562.1	AF165138.7-001	5	ENSE00003203998.1
14602023	14602099	ENSG00000243440.6	ENST00000400562.1	AF165138.7-001	6	ENSE00003094519.1
14593720	14594078	ENSG00000243440.6	ENST00000400562.1	AF165138.7-001	7	ENSE00001543496.1
15064745	15064805	ENSG00000180530.10	ENST00000318948.6	NRIP1-201	1	ENSE00001561503.1
15043495	15043574	ENSG00000180530.10	ENST00000318948.6	NRIP1-201	2	ENSE00001541960.1
